Rating Agency;Corporation;Rating;Rating Date;CIK;Binary Rating;SIC Code;Sector;Ticker;Current Ratio;Long-term Debt / Capital;Debt/Equity Ratio;Gross Margin;Operating Margin;EBIT Margin;EBITDA Margin;Pre-Tax Profit Margin;Net Profit Margin;Asset Turnover;ROE - Return On Equity;Return On Tangible Equity;ROA - Return On Assets;ROI - Return On Investment;Operating Cash Flow Per Share;Free Cash Flow Per Share;
Moody's Investors Service;Lear Corporation;BBB-;22-09-2016;842162;1;2531.0;Manuf;LEA;13.769;0.3903;0.6478;99.926;65.168;65.168;84.266;5.664;40.936;19.362;263.711;405.214;84.607;160.787;49.927;39.423;
Standard & Poor's Ratings Services;Lee Enterprises, Inc.;B-;10-03-2016;58361;0;2711.0;NoDur;LEE;0.7852;12.924;-45.772;584.775;168.637;168.637;238.891;58.457;35.951;0.8672;-153.346;-41.338;32.518;44.843;-14.643;0.0884;
Standard & Poor's Ratings Services;Leidos Holdings, Inc.;BBB-;26-01-2016;1336920;1;7373.0;BusEq;LDOS;1.724;0.5026;10.122;120.119;67.912;67.912;76.613;7.534;51.358;13.982;227.528;-1.481.707;72.107;113.181;0.0405;11.351;
Standard & Poor's Ratings Services;Leidos Holdings, Inc.;BBB-;05-05-2016;1336920;1;7373.0;BusEq;LDOS;1.724;0.5026;10.122;120.119;67.912;67.912;76.613;7.534;51.358;13.982;227.528;-1.481.707;72.107;113.181;0.0405;11.351;
Standard & Poor's Ratings Services;Leidos Holdings, Inc.;BBB-;13-05-2016;1336920;1;7373.0;BusEq;LDOS;1.724;0.5026;10.122;120.119;67.912;67.912;76.613;7.534;51.358;13.982;227.528;-1.481.707;72.107;113.181;0.0405;11.351;
Standard & Poor's Ratings Services;Leidos Holdings, Inc.;BBB-;16-08-2016;1336920;1;7373.0;BusEq;LDOS;1.724;0.5026;10.122;120.119;67.912;67.912;76.613;7.534;51.358;13.982;227.528;-1.481.707;72.107;113.181;0.0405;11.351;
Standard & Poor's Ratings Services;Lennar Corp.;B+;22-09-2016;920760;0;1531.0;Other;LEN;78.572;0.4579;0.9743;137.456;114.631;114.631;121.338;127.677;83.825;0.657;137.679;137.679;56.812;74.641;16.724;0.982;
Moody's Investors Service;Lennar Corporation;BB;26-02-2016;920760;0;1531.0;Other;LEN;78.572;0.4579;0.9743;137.456;114.631;114.631;121.338;127.677;83.825;0.657;137.679;137.679;56.812;74.641;16.724;0.982;
Moody's Investors Service;Lennar Corporation;BB+;21-07-2016;920760;0;1531.0;Other;LEN;78.572;0.4579;0.9743;137.456;114.631;114.631;121.338;127.677;83.825;0.657;137.679;137.679;56.812;74.641;16.724;0.982;
Moody's Investors Service;Lennox International Inc.;BBB-;25-10-2016;1069202;1;3585.0;Manuf;LII;11.389;0.8328;72.943;273.231;88.078;88.078;106.189;81.502;53.816;20.671;1.842.519;-2.002.138;111.601;308.098;39.519;42.175;
Moody's Investors Service;Lions Gate Entertainment Corp.;BB;23-09-2016;929351;0;7812.0;Other;LGF;0.4981;0.5077;18.584;397.078;-1.065;-1.065;43.725;-14.399;21.385;0.6122;50.218;140.414;11.137;24.722;-0.759;-0.7664;
Standard & Poor's Ratings Services;Lions Gate Entertainment Corp.;B-;30-09-2016;929351;0;7812.0;Other;LGF;0.4981;0.5077;18.584;397.078;-1.065;-1.065;43.725;-14.399;21.385;0.6122;50.218;140.414;11.137;24.722;-0.759;-0.7664;
Standard & Poor's Ratings Services;Live Nation Entertainment Inc.;B+;07-04-2016;1335258;0;7900.0;Other;LYV;1.089;0.5806;14.134;282.823;18.131;18.131;74.457;0.0877;-0.9066;1.177;-10.898;12.088;-0.2561;-0.4571;0.0627;0.0556;
Standard & Poor's Ratings Services;Live Nation Entertainment Inc.;B+;26-10-2016;1335258;0;7900.0;Other;LYV;1.089;0.5806;14.134;282.823;18.131;18.131;74.457;0.0877;-0.9066;1.177;-10.898;12.088;-0.2561;-0.4571;0.0627;0.0556;
Moody's Investors Service;Live Nation Entertainment, Inc.;BB;19-10-2016;1335258;0;7900.0;Other;LYV;1.089;0.5806;14.134;282.823;18.131;18.131;74.457;0.0877;-0.9066;1.177;-10.898;12.088;-0.2561;-0.4571;0.0627;0.0556;
Standard & Poor's Ratings Services;Louisiana-Pacific Corp.;BB;07-09-2016;60519;0;2400.0;Other;LPX;53.783;0.425;0.7413;110.859;-33.448;-33.448;20.396;-5.041;-46.552;0.8696;-84.562;-85.377;-39.517;-48.621;0.58;0.2584;
Standard & Poor's Ratings Services;LyondellBasell Industries N.V.;BBB;21-01-2016;1489393;1;2820.0;Chems;LYB;21.418;0.4452;0.8443;146.224;125.767;125.767;148.549;125.241;91.519;1.883;50.0;595.235;172.247;277.412;3.126;29.874;
Standard & Poor's Ratings Services;M/I Homes, Inc.;BB-;19-07-2016;799292;0;1531.0;Other;MHO;62.571;0.5063;10.256;214.138;78.817;78.817;86.522;61.287;33.057;1.002;94.389;86.768;36.567;42.835;16.886;16.653;
Standard & Poor's Ratings Services;MACOM Technology Solutions Holdings, Inc.;BB-;28-06-2016;1493594;0;3674.0;BusEq;MTSI;53.755;0.4411;0.7989;484.036;23.994;23.994;208.334;-36.614;115.521;0.4886;-13.054;-63.322;-0.6438;-0.7296;0.1166;-0.2409;
Standard & Poor's Ratings Services;MACOM Technology Solutions Holdings, Inc.;B+;31-08-2016;1493594;0;3674.0;BusEq;MTSI;53.755;0.4411;0.7989;484.036;23.994;23.994;208.334;-36.614;115.521;0.4886;-13.054;-63.322;-0.6438;-0.7296;0.1166;-0.2409;
Moody's Investors Service;MGM Resorts International;B+;26-04-2016;789570;0;7990.0;Other;MGM;0.8883;0.6267;18.419;368.309;131.278;131.278;215.925;40.754;-14.865;0.3791;16.672;347.189;0.4782;0.6224;-0.3728;-10.226;
Standard & Poor's Ratings Services;MGM Resorts International;B+;01-06-2016;789570;0;7990.0;Other;MGM;0.8883;0.6267;18.419;368.309;131.278;131.278;215.925;40.754;-14.865;0.3791;16.672;347.189;0.4782;0.6224;-0.3728;-10.226;
Standard & Poor's Ratings Services;MGM Resorts International;B+;01-07-2016;789570;0;7990.0;Other;MGM;0.8883;0.6267;18.419;368.309;131.278;131.278;215.925;40.754;-14.865;0.3791;16.672;347.189;0.4782;0.6224;-0.3728;-10.226;
Standard & Poor's Ratings Services;MGM Resorts International;BB-;04-08-2016;789570;0;7990.0;Other;MGM;0.8883;0.6267;18.419;368.309;131.278;131.278;215.925;40.754;-14.865;0.3791;16.672;347.189;0.4782;0.6224;-0.3728;-10.226;
Moody's Investors Service;MGM Resorts International;B+;16-08-2016;789570;0;7990.0;Other;MGM;0.8883;0.6267;18.419;368.309;131.278;131.278;215.925;40.754;-14.865;0.3791;16.672;347.189;0.4782;0.6224;-0.3728;-10.226;
Fitch Ratings;MPLX LP;BBB-;12-01-2016;1552000;1;4610.0;Other;MPLX;0.9216;0.3522;0.5436;590.372;346.049;346.049;467.757;303.361;89.918;0.0684;34.447;50.219;20.678;22.316;-0.1564;-16.591;
Standard & Poor's Ratings Services;MPLX LP;BBB-;29-01-2016;1552000;1;4610.0;Other;MPLX;0.9216;0.3522;0.5436;590.372;346.049;346.049;467.757;303.361;89.918;0.0684;34.447;50.219;20.678;22.316;-0.1564;-16.591;
Fitch Ratings;MPLX LP;BBB-;14-09-2016;1552000;1;4610.0;Other;MPLX;0.9216;0.3522;0.5436;590.372;346.049;346.049;467.757;303.361;89.918;0.0684;34.447;50.219;20.678;22.316;-0.1564;-16.591;
Standard & Poor's Ratings Services;MRC Global (US) Inc.;B+;20-04-2016;1439095;0;5051.0;Shops;MRC;31.573;0.2805;0.3959;173.548;-62.265;-62.265;-43.497;-75.513;-75.955;18.138;-346.234;-899.457;-132.559;-181.669;77.892;76.019;
Standard & Poor's Ratings Services;MSCI Inc.;BB+;07-03-2016;1408198;0;6282.0;Money;MSCI;21.346;0.6366;1.752;750.984;375.715;375.715;450.071;325.163;208.042;0.3416;255.176;-217.917;73.098;92.724;0.3032;0.2924;
Moody's Investors Service;MSCI Inc.;BB;01-08-2016;1408198;0;6282.0;Money;MSCI;21.346;0.6366;1.752;750.984;375.715;375.715;450.071;325.163;208.042;0.3416;255.176;-217.917;73.098;92.724;0.3032;0.2924;
Standard & Poor's Ratings Services;Magellan Midstream Partners LP;BBB+;22-02-2016;1126975;1;4610.0;Other;MMP;0.4752;0.612;17.013;795.621;44.198;44.198;518.204;37.536;374.293;0.3622;405.158;416.513;135.581;15.719;-0.1707;-10.036;
Standard & Poor's Ratings Services;Magellan Midstream Partners LP;A;18-08-2016;1126975;1;4610.0;Other;MMP;0.4752;0.612;17.013;795.621;44.198;44.198;518.204;37.536;374.293;0.3622;405.158;416.513;135.581;15.719;-0.1707;-10.036;
Moody's Investors Service;Magellan Midstream Partners, L.P.;BBB+;06-09-2016;1126975;1;4610.0;Other;MMP;0.4752;0.612;17.013;795.621;44.198;44.198;518.204;37.536;374.293;0.3622;405.158;416.513;135.581;15.719;-0.1707;-10.036;
Standard & Poor's Ratings Services;Magna International Inc.;A;18-07-2016;749098;1;3714.0;Durbl;MGA;12.932;0.0856;0.1182;143.447;72.029;72.029;100.427;7.572;54.705;19.035;221.607;261.996;106.341;202.636;0.9532;0.0601;
Standard & Poor's Ratings Services;ManpowerGroup Inc.;BBB;03-02-2016;871763;1;7363.0;Other;MAN;14.853;0.1256;0.159;168.002;34.673;34.673;38.709;32.828;20.595;28.913;145.294;270.462;59.544;12.705;-11.894;-12.399;
Standard & Poor's Ratings Services;ManpowerGroup Inc.;BBB;15-08-2016;871763;1;7363.0;Other;MAN;14.853;0.1256;0.159;168.002;34.673;34.673;38.709;32.828;20.595;28.913;145.294;270.462;59.544;12.705;-11.894;-12.399;
Moody's Investors Service;Marathon Oil Corporation;BB+;25-02-2016;101778;0;1311.0;Enrgy;MRO;1.498;0.2817;0.3922;680.906;-464.509;-464.509;122.546;-526.214;-475.512;0.1434;-91.683;-92.255;-52.645;-65.856;-57.058;-84.713;
Fitch Ratings;Marathon Petroleum Corporation;BBB+;25-02-2016;1510295;1;2911.0;Enrgy;MPC;13.217;0.366;0.5796;143.605;41.414;41.414;55.246;39.206;25.803;3.215;22.432;260.077;83.977;142.221;0.0474;-0.6069;
Moody's Investors Service;Masco Corporation;BB;10-03-2016;62996;0;3430.0;Manuf;MAS;13.849;0.9764;587.414;315.458;127.975;127.975;149.398;96.472;49.006;12.609;6.827.586;-420.829;69.915;16.091;0.6652;0.5728;
Fitch Ratings;Masco Corporation;BB+;11-03-2016;62996;0;3430.0;Manuf;MAS;13.849;0.9764;587.414;315.458;127.975;127.975;149.398;96.472;49.006;12.609;6.827.586;-420.829;69.915;16.091;0.6652;0.5728;
Standard & Poor's Ratings Services;Masonite International Corp.;BB;08-02-2016;893691;0;2430.0;Other;DOOR;24.039;0.417;0.7152;187.423;16.883;16.883;6.116;-14.727;-25.167;12.487;-63.672;-138.461;-27.843;-37.122;27.042;25.196;
Moody's Investors Service;Masonite International Corporation;B+;27-04-2016;893691;0;2430.0;Other;DOOR;24.039;0.417;0.7152;187.423;16.883;16.883;6.116;-14.727;-25.167;12.487;-63.672;-138.461;-27.843;-37.122;27.042;25.196;
Standard & Poor's Ratings Services;Matador Resources Company;B-;09-02-2016;1520006;0;1311.0;Enrgy;MTDR;0.9282;0.4445;0.8002;876.934;-253.641;-253.641;-1.971.378;-260.002;-2.137.467;0.2788;-1.389.736;-1.389.736;-595.624;-77.2;-0.9891;26.655;
Standard & Poor's Ratings Services;Matador Resources Company;B;12-02-2016;1520006;0;1311.0;Enrgy;MTDR;0.9282;0.4445;0.8002;876.934;-253.641;-253.641;-1.971.378;-260.002;-2.137.467;0.2788;-1.389.736;-1.389.736;-595.624;-77.2;-0.9891;26.655;
Standard & Poor's Ratings Services;McCormick & Co. Inc.;A;19-02-2016;63754;1;2090.0;NoDur;MKC;10.959;0.384;0.8266;404.371;127.645;127.645;152.294;115.495;93.476;0.9606;216.314;-820.923;81.586;133.258;0.3612;0.3681;
Moody's Investors Service;Medpace Holdings, Inc.;B+;25-08-2016;1668397;0;8731.0;Other;MEDP;0.7068;0.4968;0.9873;544.067;57.266;57.266;25.837;-21.807;-24.155;0.3649;-20.976;19.972;-0.8814;-10.556;0.3032;0.2692;
Moody's Investors Service;Mercer International Inc.;B+;13-10-2016;1333274;0;2611.0;Manuf;MERC;37.235;0.6294;16.981;20.511;160.359;160.359;226.496;101.578;73.076;0.8735;197.146;201.599;63.832;73.068;0.1451;-0.0196;
Standard & Poor's Ratings Services;Mercer International Inc.;BB-;20-10-2016;1333274;0;2611.0;Manuf;MERC;37.235;0.6294;16.981;20.511;160.359;160.359;226.496;101.578;73.076;0.8735;197.146;201.599;63.832;73.068;0.1451;-0.0196;
Standard & Poor's Ratings Services;Merck Sharpe & Dohme Corp.;AAA;29-07-2016;64978;1;2834.0;Hlth;MRK;17.723;0.2771;0.4387;603.002;158.226;158.226;316.642;409.191;282.217;0.4303;244.594;774.282;121.568;176.826;-11.614;-10.945;
Moody's Investors Service;Meritage Homes Corporation;BB;18-04-2016;833079;0;1531.0;Other;MTH;13.408;0.4701;0.8873;193.873;80.138;80.138;85.659;73.451;49.909;0.9626;102.259;102.259;48.041;54.183;49.973;51.109;
Standard & Poor's Ratings Services;Meritage Homes Corporation;BB-;14-10-2016;833079;0;1531.0;Other;MTH;13.408;0.4701;0.8873;193.873;80.138;80.138;85.659;73.451;49.909;0.9626;102.259;102.259;48.041;54.183;49.973;51.109;
Standard & Poor's Ratings Services;Microchip Technology Inc.;BB+;21-01-2016;827054;0;3674.0;BusEq;MCHP;75.278;0.4699;0.8864;57.268;198.236;198.236;340.526;161.109;171.869;0.4491;177.254;370.761;76.416;93.965;0.0585;-0.0533;
Standard & Poor's Ratings Services;Microchip Technology Inc.;BB+;05-02-2016;827054;0;3674.0;BusEq;MCHP;75.278;0.4699;0.8864;57.268;198.236;198.236;340.526;161.109;171.869;0.4491;177.254;370.761;76.416;93.965;0.0585;-0.0533;
Moody's Investors Service;Micron Technology, Inc.;BBB;14-04-2016;827054;1;3674.0;BusEq;MCHP;81.064;0.5328;11.406;554.686;162.104;162.104;32.048;129.435;149.128;0.3924;150.587;608.929;58.488;70.347;0.0992;0.2412;
Standard & Poor's Ratings Services;Microsoft Corp.;AAA;13-06-2016;789019;1;7372.0;BusEq;MSFT;24.734;0.2577;0.4407;646.955;194.069;194.069;33.785;197.767;130.295;0.5364;152.255;20.911;69.885;113.012;-0.2753;-0.3425;
Standard & Poor's Ratings Services;Microsoft Corp.;AAA;15-08-2016;789019;1;7372.0;BusEq;MSFT;23.529;0.3603;0.7425;640.389;286.087;286.087;365.645;281.271;225.322;0.4712;285.276;407.585;106.162;182.481;0.5645;0.2435;
Fitch Ratings;Millicom International Cellular S.A.;BB+;18-04-2016;912958;0;4812.0;Telcm;TIGO;0.5406;0.5503;13.198;734.732;144.692;144.692;326.026;475.415;413.874;0.4759;745.109;-1.557.423;207.184;335.142;24.599;-1.698;
Standard & Poor's Ratings Services;Minerals Technologies Inc.;BB+;23-06-2016;891014;0;1400.0;Other;MTX;25.704;0.6166;16.147;252.406;97.855;97.855;146.783;71.304;53.565;0.5463;105.074;-99.256;2.958;40.288;50.796;42.506;
Standard & Poor's Ratings Services;Mohawk Industries Inc.;BBB+;10-08-2016;851968;1;2273.0;NoDur;MHK;1.531;0.2407;0.5095;276.057;99.033;99.033;143.317;85.077;68.171;0.9418;120.343;251.484;64.239;91.375;17.626;-0.8255;
Standard & Poor's Ratings Services;Mondelez International, Inc.;BBB;12-01-2016;1103982;1;2052.0;NoDur;MDLZ;0.8202;0.3413;0.548;388.447;300.209;530.402;560.568;266.028;245.209;0.4716;259.466;-643.399;116.019;170.922;0.193;0.2615;
Moody's Investors Service;Mondelez International, Inc.;BBB+;13-01-2016;1103982;1;2052.0;NoDur;MDLZ;0.8202;0.3413;0.548;388.447;300.209;530.402;560.568;266.028;245.209;0.4716;259.466;-643.399;116.019;170.922;0.193;0.2615;
Standard & Poor's Ratings Services;Mondelez International, Inc.;BBB;10-05-2016;1103982;1;2052.0;NoDur;MDLZ;0.8202;0.3413;0.548;388.447;300.209;530.402;560.568;266.028;245.209;0.4716;259.466;-643.399;116.019;170.922;0.193;0.2615;
Standard & Poor's Ratings Services;Mondelez International, Inc.;BBB;19-10-2016;1103982;1;2052.0;NoDur;MDLZ;0.8202;0.3413;0.548;388.447;300.209;530.402;560.568;266.028;245.209;0.4716;259.466;-643.399;116.019;170.922;0.193;0.2615;
Standard & Poor's Ratings Services;Moody's Corporation;A;03-08-2016;1059556;1;7323.0;Other;MCO;22.392;0.9834;593.776;720.991;431.605;431.605;460.277;438.173;296.524;0.7141;2345.02;-759.991;215.464;388.387;0.5975;0.4393;
Moody's Investors Service;Mosaic Company (The);BBB;01-11-2016;1285785;1;2870.0;Chems;MOS;20.241;0.2827;0.4011;193.125;143.761;143.761;230.571;124.032;112.464;0.5115;104.736;125.701;57.609;75.128;0.0073;-0.2798;
Moody's Investors Service;Murphy Oil Corporation;B+;18-02-2016;717423;0;1311.0;Enrgy;MUR;10.417;0.227;0.3479;100.0;283.237;283.237;646.459;22.868;165.376;0.3274;119.552;119.552;61.289;92.414;-0.0333;66.409;
Fitch Ratings;Murphy Oil Corporation;BBB-;12-08-2016;717423;1;1311.0;Enrgy;MUR;10.417;0.227;0.3479;100.0;283.237;283.237;646.459;22.868;165.376;0.3274;119.552;119.552;61.289;92.414;-0.0333;66.409;
Standard & Poor's Ratings Services;Murphy Oil USA, Inc.;BB+;07-07-2016;717423;0;1311.0;Enrgy;MUR;10.417;0.227;0.3479;100.0;283.237;283.237;646.459;22.868;165.376;0.3274;119.552;119.552;61.289;92.414;-0.0333;66.409;
Standard & Poor's Ratings Services;NCR Corp.;BB;25-03-2016;70866;0;7370.0;BusEq;NCR;14.918;0.6457;19.214;262.783;53.558;53.558;96.647;20.786;28.979;0.7694;98.247;-102.607;21.597;34.814;14.009;11.757;
Egan-Jones Ratings Company;NEOGENOMICS, INC.;BBB-;16-02-2016;1077183;1;8071.0;Hlth;NEO;2.056;0.215;0.3407;438.428;-56.462;-56.462;1.51;-44.979;-26.623;0.2841;-1.21;102.586;-0.7216;-0.9498;-0.0631;-0.0324;
Standard & Poor's Ratings Services;NGL Energy Partners LP;BB-;15-01-2016;1504461;0;5900.0;Shops;NGL;14.712;0.5031;10.143;50.223;0.6393;0.6393;1.892;0.2772;-0.05;25.244;18.635;-516.872;0.7541;0.9259;1.663;1.688;
Standard & Poor's Ratings Services;NGL Energy Partners LP;BB-;14-10-2016;1504461;0;5900.0;Shops;NGL;14.567;0.6323;17.241;76.909;-0.8908;-0.8908;12.315;-15.965;-20.997;21.118;-110.443;242.924;-3.365;-40.612;0.3143;-33.591;
Moody's Investors Service;NGL Energy Partners LP;B;17-10-2016;1504461;0;5900.0;Shops;NGL;14.567;0.6323;17.241;76.909;-0.8908;-0.8908;12.315;-15.965;-20.997;21.118;-110.443;242.924;-3.365;-40.612;0.3143;-33.591;
Fitch Ratings;NGL Energy Partners LP;B-;18-10-2016;1504461;0;5900.0;Shops;NGL;14.567;0.6323;17.241;76.909;-0.8908;-0.8908;12.315;-15.965;-20.997;21.118;-110.443;242.924;-3.365;-40.612;0.3143;-33.591;
Standard & Poor's Ratings Services;NIKE Inc.;AAA;28-01-2016;320187;1;3021.0;Manuf;NKE;24.616;0.0783;0.0992;459.691;136.433;136.433;157.642;137.414;106.957;14.169;257.575;266.206;151.549;237.415;0.9827;0.924;
Standard & Poor's Ratings Services;NIKE Inc.;AAA;01-12-2016;320187;1;3021.0;Manuf;NKE;28.042;0.1398;0.1663;46.241;139.054;139.054;159.501;142.791;116.135;15.144;306.739;317.407;175.874;263.841;-0.6953;-0.8027;
Moody's Investors Service;NIKE, Inc.;A+;18-10-2016;320187;1;3021.0;Manuf;NKE;28.042;0.1398;0.1663;46.241;139.054;139.054;159.501;142.791;116.135;15.144;306.739;317.407;175.874;263.841;-0.6953;-0.8027;
Standard & Poor's Ratings Services;NN, Inc.;BB-;13-07-2016;918541;0;3562.0;Manuf;NNBR;21.011;0.7195;26.171;209.181;0.0143;0.0143;114.149;-121.393;-15.997;0.2937;-77.657;58.287;-17.656;-21.786;-0.1089;-0.3507;
Standard & Poor's Ratings Services;NN, Inc.;BB-;05-10-2016;918541;0;3562.0;Manuf;NNBR;21.011;0.7195;26.171;209.181;0.0143;0.0143;114.149;-121.393;-15.997;0.2937;-77.657;58.287;-17.656;-21.786;-0.1089;-0.3507;
Moody's Investors Service;NRG Energy, Inc.;B+;10-05-2016;1013871;0;4911.0;Utils;NRG;16.894;0.7775;35.819;269.955;-328.602;-328.602;-196.139;-404.445;-519.306;0.3749;-1.165.072;-2.979.294;-192.537;-259.287;-0.354;-1.317;
Moody's Investors Service;NRG Energy, Inc.;B+;19-07-2016;1013871;0;4911.0;Utils;NRG;16.894;0.7775;35.819;269.955;-328.602;-328.602;-196.139;-404.445;-519.306;0.3749;-1.165.072;-2.979.294;-192.537;-259.287;-0.354;-1.317;
Standard & Poor's Ratings Services;NVIDIA Corp.;BB+;12-08-2016;1045810;0;3674.0;BusEq;NVDA;63.761;0.2404;0.3164;555.105;16.211;16.211;215.079;161.256;134.772;0.6502;142.825;176.356;87.627;108.494;0.0515;0.1033;
Standard & Poor's Ratings Services;NVIDIA Corp.;BBB-;06-09-2016;1045810;1;3674.0;BusEq;NVDA;63.761;0.2404;0.3164;555.105;16.211;16.211;215.079;161.256;134.772;0.6502;142.825;176.356;87.627;108.494;0.0515;0.1033;
Standard & Poor's Ratings Services;NVIDIA Corp.;BBB-;13-09-2016;1045810;1;3674.0;BusEq;NVDA;63.761;0.2404;0.3164;555.105;16.211;16.211;215.079;161.256;134.772;0.6502;142.825;176.356;87.627;108.494;0.0515;0.1033;
Standard & Poor's Ratings Services;NVIDIA Corp.;BBB-;21-09-2016;1045810;1;3674.0;BusEq;NVDA;63.761;0.2404;0.3164;555.105;16.211;16.211;215.079;161.256;134.772;0.6502;142.825;176.356;87.627;108.494;0.0515;0.1033;
Standard & Poor's Ratings Services;NVIDIA Corp.;BBB-;14-10-2016;1045810;1;3674.0;BusEq;NVDA;63.761;0.2404;0.3164;555.105;16.211;16.211;215.079;161.256;134.772;0.6502;142.825;176.356;87.627;108.494;0.0515;0.1033;
Standard & Poor's Ratings Services;NXP Semiconductors N.V.;BB+;28-10-2016;1413447;0;3674.0;BusEq;NXPI;19.924;0.8309;49.388;467.505;185.762;185.762;257.482;113.157;95.449;0.8244;757.803;-320.655;88.613;12.814;24.115;19.236;
Moody's Investors Service;Nabors Industries Inc.;BB;03-03-2016;1163739;0;1381.0;Enrgy;NBR;17.492;0.4683;0.8819;338.437;-88.787;-62.656;107.053;-88.787;-98.485;0.574;-136.063;-141.051;-56.417;-72.348;674.061;-472.403;
Standard & Poor's Ratings Services;Nabors Industries Inc.;BBB-;22-04-2016;1163739;1;1381.0;Enrgy;NBR;17.492;0.4683;0.8819;338.437;-88.787;-62.656;107.053;-88.787;-98.485;0.574;-136.063;-141.051;-56.417;-72.348;674.061;-472.403;
Fitch Ratings;Nabors Industries, Inc.;BBB-;04-02-2016;1163739;1;1381.0;Enrgy;NBR;17.492;0.4683;0.8819;338.437;-88.787;-62.656;107.053;-88.787;-98.485;0.574;-136.063;-141.051;-56.417;-72.348;674.061;-472.403;
Standard & Poor's Ratings Services;National Fuel Gas Co.;AA-;02-02-2016;70145;1;4924.0;Utils;NFG;0.8423;0.5071;10.289;801.249;-347.009;-347.009;-156.109;-396.705;-215.472;0.2682;-187.331;-187.839;-57.796;-9.233;-0.5898;-18.913;
Fitch Ratings;National Fuel Gas Co.;BBB;10-03-2016;70145;1;4924.0;Utils;NFG;0.8423;0.5071;10.289;801.249;-347.009;-347.009;-156.109;-396.705;-215.472;0.2682;-187.331;-187.839;-57.796;-9.233;-0.5898;-18.913;
Standard & Poor's Ratings Services;National Fuel Gas Co.;A;17-05-2016;70145;1;4924.0;Utils;NFG;0.8423;0.5071;10.289;801.249;-347.009;-347.009;-156.109;-396.705;-215.472;0.2682;-187.331;-187.839;-57.796;-9.233;-0.5898;-18.913;
Moody's Investors Service;National Fuel Gas Company;BBB-;18-02-2016;70145;1;4924.0;Utils;NFG;0.8423;0.5071;10.289;801.249;-347.009;-347.009;-156.109;-396.705;-215.472;0.2682;-187.331;-187.839;-57.796;-9.233;-0.5898;-18.913;
Standard & Poor's Ratings Services;National Grid Gas PLC;A-;22-02-2016;1004315;1;4911.0;Utils;NGG;0.8179;0.6565;21.639;248.668;248.668;248.668;346.951;172.883;13.282;0.2759;167.947;333.665;36.505;57.695;23.471;20.159;
Standard & Poor's Ratings Services;National Grid North America Inc.;BBB+;23-02-2016;1004315;1;4911.0;Utils;NGG;0.8179;0.6565;21.639;248.668;248.668;248.668;346.951;172.883;13.282;0.2759;167.947;333.665;36.505;57.695;23.471;20.159;
Standard & Poor's Ratings Services;National Grid PLC;A;12-07-2016;1004315;1;4911.0;Utils;NGG;0.8175;0.6458;20.895;270.261;270.261;270.261;377.043;200.595;171.419;0.2565;191.227;352.302;44.015;67.732;-0.0537;-0.2711;
Standard & Poor's Ratings Services;Netflix Inc;B+;25-02-2016;1065280;0;7841.0;Other;NFLX;15.389;0.5161;10.665;322.742;4.511;4.511;568.311;20.929;1.809;0.6645;55.159;55.159;1.202;26.691;-17.553;-18.029;
Standard & Poor's Ratings Services;Netflix Inc;B+;24-10-2016;1065280;0;7841.0;Other;NFLX;15.389;0.5161;10.665;322.742;4.511;4.511;568.311;20.929;1.809;0.6645;55.159;55.159;1.202;26.691;-17.553;-18.029;
Standard & Poor's Ratings Services;NewMarket Corporation;BBB+;15-01-2016;1282637;1;2860.0;Chems;NEU;29.141;0.5588;12.667;317.193;166.627;166.627;186.369;158.336;111.228;16.644;615.648;633.476;185.503;271.608;33.528;-22.684;
